District,Zone ID,Zone Name,Zone Type,Zone Speed Limit,Latitude,Longitude,Pincode
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.8306502,77.0175409,642109
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.83287825,77.0172733,642109
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.83373595,77.01702385,642109
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.847882,77.0146846,642109
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.84907375,77.0143249,641032
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.84961485,77.01444505,641032
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.8908241,77.0003937,641050
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.9040344,76.998348,641050
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.883627,77.00132105,641032
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.8848585,77.00117725,641032
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.88870955,77.00060695,641032
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.88997345,77.0005886,641032
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.88786345,77.0007918,641032
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.88633395,77.00078885,641032
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,80,10.90407615,76.9982046,641050
Coimbatore,Z109,Pollachi Salai,trunk,40,10.9178901,76.98594415,641050
Coimbatore,Z109,Pollachi Salai,trunk,40,10.9180689,76.9858918,641050
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.9176112,76.9863018,641050
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.91788295,76.986127,641050
Coimbatore,Z109,Pollachi Salai,trunk,40,10.92129035,76.9832432,641050
Coimbatore,Z109,Pollachi Salai,trunk,40,10.9253535,76.9823622,641021
Coimbatore,Z109,Pollachi Salai,trunk,40,10.9220918,76.98296355,641050
Coimbatore,Z109,Pollachi Salai,trunk,40,10.921627,76.983109,641050
Coimbatore,Z109,Pollachi Salai,trunk,40,10.9260595,76.9819978,641021
Coimbatore,Z109,Pollachi Salai,trunk,40,10.92736385,76.9816449,641021
Coimbatore,Z124,Eachanari Railway Flyover,trunk,40,10.9357703,76.98051515,641021
Coimbatore,Z124,Eachanari Railway Flyover,trunk,40,10.9398818,76.97984765,641021
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.24054825,76.960155,641104
Coimbatore,Z143,Ooty-Coonoor Road,trunk,50,11.30299475,76.93780765,641301
Coimbatore,Z128,Bujanganur to Thekkampatti Road,tertiary,40,11.22373315,76.8901315,641113
Coimbatore,Z127,Mettupalayam to Bathirakaliamman Koil,tertiary,50,11.30358545,76.93678965,641301
Coimbatore,Z126,Velliankadu Road to Bathirakaliamman Koil,tertiary,50,11.25172315,76.89475815,641113
Coimbatore,Z167,Sathi Road,trunk,40,11.02071055,76.9710548,641001
Coimbatore,Z136,Vellienkadu to Karamadai Road,secondary,50,11.21317125,76.82322535,641104
Coimbatore,Z128,Bujanganur to Thekkampatti Road,tertiary,40,11.24067065,76.88644785,641113
Coimbatore,Z121,Udhagamandalam - Kotagiri - Mettupalayam - Sathy - Gobi - Erode Road,primary,50,11.32745715,77.0140811,641302
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.15312295,76.94435075,641047
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.16443845,76.94878735,641047
Coimbatore,Z107,Coimbatore-Mettupalayam Road,trunk,50,11.0587424,76.9449984,641001
Coimbatore,Z107,Coimbatore-Mettupalayam Road,trunk,50,11.05579835,76.94555265,641001
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.16139775,76.94660335,641047
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.01428835,77.1890773,641401
Coimbatore,Z179,SVF Road,service,30,10.6591495,77.12269655,642117
Coimbatore,Z179,SVF Road,service,30,10.6655634,77.12925445,642117
Coimbatore,Z179,SVF Road,service,30,10.66549945,77.12910435,642117
Coimbatore,-,Unnamed Zone,tertiary,30,11.167829,76.94573015,641047
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.91793755,76.9861155,641050
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.91780015,76.98623175,641050
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.91781585,76.98612595,641050
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.9178061,76.98605185,641050
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.91774385,76.9860568,641050
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.9178732,76.9860529,641050
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.91806975,76.9862464,641050
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.9179299,76.98623545,641050
Coimbatore,Z109,Pollachi Salai,trunk,40,10.9179659,76.98602205,641050
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.91760515,76.9859224,641050
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.91773465,76.98614345,641050
Coimbatore,Z109,Pollachi Salai,trunk,40,10.91799765,76.9858063,641050
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.91774485,76.98592685,641050
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.9231803,76.99124045,641050
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.9232534,76.991312,641050
Coimbatore,Z155,Avanishi Road,primary,50,11.02484115,77.0096668,641004
Coimbatore,Z155,Avanishi Road,primary,50,11.02575145,77.0176442,641001
Coimbatore,Z119,Avinashi Road,primary,50,11.02594395,77.01808615,641001
Coimbatore,Z119,Avinashi Road,primary,50,11.0258626,77.0176075,641001
Coimbatore,Z114,Pollachi-Udumalpet Road,trunk,40,10.65938675,77.0502413,642001
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.1608207,76.94621335,641047
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.15739115,76.9445862,641047
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.1611442,76.9466143,641047
Coimbatore,Z180,Annur Bus Stand Entry Road,service,20,11.2340254,77.1031202,641653
Coimbatore,Z175,Nagaiyan Thottam Road,track,40,11.01681235,77.0910654,641402
Coimbatore,Z104,Annur - Karumathampatti Road,primary,60,11.10764445,77.17709815,641659
Coimbatore,Z104,Annur - Karumathampatti Road,primary,60,11.14690285,77.1592921,641659
Coimbatore,Z160,Karanampettai - Karumathampatti Road,primary,60,11.07838575,77.19119015,641668
Coimbatore,-,Unnamed Zone,trunk,100,11.07968185,77.11822475,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.0826649,77.12287655,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.0749783,77.11055695,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.0827708,77.12280235,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.08765305,77.13034755,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.08794755,77.1308412,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.0828181,77.122874,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.0880692,77.130759,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.0899691,77.1356522,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.0903602,77.13687615,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.0883462,77.131308,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.0904825,77.13683235,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.0928644,77.1449096,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.09312925,77.14587235,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.09300435,77.14488205,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.09326245,77.1458311,641407
Coimbatore,-,Unnamed Zone,trunk,100,11.1013589,77.16540985,641668
Coimbatore,-,Unnamed Zone,trunk,100,11.10077575,77.1638293,641668
Coimbatore,-,Unnamed Zone,trunk,100,11.10236605,77.16789835,641668
Coimbatore,-,Unnamed Zone,trunk,100,11.10065505,77.16387925,641668
Coimbatore,Z145,Pattanam Road,tertiary,40,10.99425405,77.0582581,641016
Coimbatore,Z145,Pattanam Road,tertiary,40,10.99467415,77.057947,641016
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.0122559,77.08503595,641103
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.01211485,77.0847302,641103
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.0123594,77.0849823,641103
Coimbatore,Z145,Pattanam Road,unclassified,40,10.9928428,77.0586302,641016
Coimbatore,Z145,Pattanam Road,unclassified,40,10.9907403,77.05906225,641016
Coimbatore,Z105,Kaundampalayam - Vadavalli - Onappalayam Road,secondary,40,11.0267629,76.9059427,641041
Coimbatore,Z181,Dr.N.G.P college entrance road,unclassified,20,11.06067545,77.0335006,641001
Coimbatore,Z182,Shalom Nagar,residential,20,10.97126395,77.0045258,641038
Coimbatore,Z115,Coimbatore Bypass,trunk,70,10.9171555,76.98542775,641050
Coimbatore,Z119,Avinashi Road,primary,50,11.0293296,77.02628425,641001
Coimbatore,Z119,Avinashi Road,primary,50,11.03805375,77.03747225,641001
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.15265515,76.94436615,641047
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.1493379,76.944157,641047
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.20603905,76.96662655,641019
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.00775035,77.0722186,641103
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.02753655,77.14820445,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.0256831,77.1622734,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.0257512,77.1614915,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.0255326,77.16231855,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.0254877,77.16305125,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.02351795,77.17450645,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.0236599,77.1740504,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.0233786,77.17451625,641401
Coimbatore,Z119,Avinashi Road,primary,50,11.02676525,77.02162965,641001
Coimbatore,Z119,Avinashi Road,primary,50,11.02864075,77.02549625,641001
Coimbatore,-,Unnamed Zone,residential,35,11.0850028,76.9470521,641001
Coimbatore,-,Unnamed Zone,residential,35,11.0889699,76.9420025,641001
Coimbatore,-,Unnamed Zone,tertiary,40,11.08998045,76.9452789,641001
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.17329325,76.95335185,641047
Coimbatore,Z183,Akshay Home Street,residential,10,11.08713875,77.0681814,641048
Coimbatore,Z155,Avanishi Road,primary,50,11.0257162,77.01746185,641001
Coimbatore,-,Unnamed Zone,residential,35,11.0808362,76.9559603,641001
Coimbatore,Z155,Avanishi Road,primary,50,11.023183,77.00169435,641028
Coimbatore,Z184,Tiruchi Road,trunk,40,10.99712055,76.9960869,641001
Coimbatore,Z184,Tiruchi Road,trunk,40,10.9971317,76.99580345,641001
Coimbatore,Z184,Tiruchi Road,trunk,40,10.9971341,76.9977484,641001
Coimbatore,Z184,Tiruchi Road,trunk,40,10.9971333,76.9976983,641001
Coimbatore,Z184,Tiruchi Road,trunk,40,10.9971326,76.99763665,641001
Coimbatore,Z184,Tiruchi Road,trunk,40,10.99714025,76.9983071,641045
Coimbatore,Z184,Tiruchi Road,trunk,40,10.99711645,77.0022876,661005
Coimbatore,Z184,Tiruchi Road,trunk,40,10.99712025,77.0022163,641001
Coimbatore,Z119,Avinashi Road,primary,50,11.02149575,76.9946905,641028
Coimbatore,Z119,Avinashi Road,primary,50,11.0623624,77.0902759,641062
Coimbatore,Z119,Avinashi Road,primary,50,11.0570574,77.0682382,641062
Coimbatore,Z119,Avinashi Road,primary,50,11.0576588,77.0710763,641062
Coimbatore,Z119,Avinashi Road,primary,50,11.0577665,77.0711157,641062
Coimbatore,Z119,Avinashi Road,primary,50,11.05776655,77.0710585,641062
Coimbatore,Z144,Salem - Kochi - Kanyakumari Highway,trunk,70,10.8859597,76.9137042,641112
Coimbatore,Z144,Salem - Kochi - Kanyakumari Highway,trunk,70,10.8912628,76.9220903,641112
Coimbatore,Z144,Salem - Kochi - Kanyakumari Highway,trunk,40,10.8913056,76.9223601,641112
Coimbatore,Z144,Salem - Kochi - Kanyakumari Highway,trunk,40,10.89116625,76.9221765,641112
Coimbatore,Z171,Coimbatore - Anaikatti Road,primary,40,11.05293645,76.91704945,641001
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.6599887,77.00814655,642001
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.66162915,77.00813025,642001
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.66172475,77.0079899,642001
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.6617346,77.0080862,642001
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.65941595,77.0081641,642001
Coimbatore,Z106,Pollachi - Coimbatore Salai,trunk,40,10.65901375,77.00834555,642001
Coimbatore,-,Unnamed Zone,trunk,60,10.6587237,77.0085281,642001
Coimbatore,Z120,Avinashi - Tiruppur - Palladam - Pollachi - Meenkarai - Kochi Road,primary,90,10.65596525,77.0065628,642001
Coimbatore,-,Unnamed Zone,trunk,60,10.6559878,77.01348765,642001
Coimbatore,-,Unnamed Zone,trunk,60,10.6567829,77.0116353,642001
Coimbatore,-,Unnamed Zone,trunk,60,10.6568423,77.0116189,642001
Coimbatore,-,Unnamed Zone,trunk,60,10.6564724,77.01233485,642001
Coimbatore,-,Unnamed Zone,trunk,60,10.6568795,77.01175405,642001
Coimbatore,-,Unnamed Zone,trunk,60,10.6563662,77.012758,642001
Coimbatore,-,Unnamed Zone,trunk,60,10.6558544,77.0170632,642001
Coimbatore,Z107,Coimbatore-Mettupalayam Road,trunk,50,11.07381665,76.94202545,641001
Coimbatore,Z107,Coimbatore-Mettupalayam Road,trunk,50,11.0737126,76.9420357,641001
Coimbatore,Z169,Sitra - Kurumbapalayam Road,primary,70,11.0546442,77.0387177,641001
Coimbatore,Z169,Sitra - Kurumbapalayam Road,primary,70,11.07415635,77.0381699,641048
Coimbatore,Z119,Avinashi Road,primary,50,11.0576556,77.0704088,641062
Coimbatore,Z119,Avinashi Road,primary,50,11.0571786,77.06840855,641062
Coimbatore,Z119,Avinashi Road,primary,50,11.05734015,77.0684575,641062
Coimbatore,Z119,Avinashi Road,primary,50,11.05723615,77.06831135,641062
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.02746035,77.14759225,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.02753485,77.1402924,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.02767725,77.14096905,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.02764815,77.1402603,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.02751325,77.1399837,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.02811515,77.13103805,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.0282112,77.1311012,641401
Coimbatore,Z148,Coimbatore - Tiruchirapalli Nedunchalai,trunk,70,11.0282151,77.13100885,641401
Coimbatore,Z119,Avinashi Road,primary,50,11.02502965,77.010111,641001
Coimbatore,Z119,Avinashi Road,primary,50,11.0250138,77.0100311,641001
Coimbatore,Z155,Avanishi Road,primary,50,11.0249293,77.0101353,641001
Coimbatore,Z155,Avanishi Road,primary,50,11.0249125,77.0100483,641001
Coimbatore,-,Unnamed Zone,residential,40,11.0328705,77.0091728,641001
Coimbatore,-,Unnamed Zone,residential,40,11.0328712,77.0089814,641001
Coimbatore,-,Unnamed Zone,trunk,100,11.0653207,77.0951824,641062
Coimbatore,-,Unnamed Zone,trunk,100,11.06591965,77.09625885,641062
Coimbatore,-,Unnamed Zone,trunk,100,11.06461835,77.0936424,641062
Coimbatore,-,Unnamed Zone,trunk,100,11.06603015,77.0961751,641062
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.3018808,76.9384142,641301
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.28657505,76.9431172,641301
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.2831201,76.9449043,641301
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.2829961,76.94503955,641301
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.2799833,76.94707305,641301
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.267353,76.95106645,642110
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.2765745,76.94867405,642110
Coimbatore,Z153,Mettupalayam-Coimbatore Road,trunk,50,11.26712565,76.9511142,641104
