geometry,Pincode,District,Zone ID,Zone Name,Zone Type,Zone Speed Limit,Latitude,Longitude
"POLYGON ((70.64464945 23.579869, 70.8963766 23.4296483, 70.9007663 23.4332227, 70.90161995 23.4341333, 70.98366285 23.54972015, 70.98753285 23.555192, 70.9882363 23.5567089, 70.9884931 23.5573547, 70.9905559 23.57153165, 70.9582025 23.6113515, 70.64620825 23.5806957, 70.64464945 23.579869))",370155,Gujarat,-,Unnamed Zone,primary,60,23.5806957,70.64620825
"POLYGON ((70.56099939258438 23.588942697324537, 70.5610921162219 23.588974835677032, 70.56118754347916 23.588997730768785, 70.56128475533953 23.589011162107543, 70.56138281559963 23.58901500034218, 70.56148077988556 23.58900920850839, 70.56157770474768 23.588993842384703, 70.56167265674661 23.58896904995529, 70.56176472144267 23.588935069984796, 70.56185301220252 23.588892229718912, 70.56193667873787 23.588840941732826, 70.56201491529426 23.58878169995787, 70.56208696841088 23.58871507492473, 70.56215214417682 23.588641708268888, 70.56220981491384 23.588562306551353, 70.5622594252212 23.588477634454065, 70.56230049732454 23.588388507415612, 70.56233263567702 23.588295783778094, 70.56235553076878 23.58820035652083, 70.56236896210754 23.58810314466047, 70.56237280034217 23.58800508440037, 70.56236700850839 23.587907120114444, 70.5623516423847 23.587810195252317, 70.56232684995528 23.587715243253395, 70.56229286998479 23.587623178557333, 70.56225002971891 23.58753488779748, 70.56219874173283 23.58745122126213, 70.56213949995787 23.587372984705738, 70.56207287492472 23.58730093158912, 70.56199950826888 23.587235755823173, 70.56192010655136 23.58717808508616, 70.56183543445407 23.587128474778794, 70.56174630741562 23.58708740267546, 70.47156460741562 23.550781552675463, 70.4714718837781 23.55074941432297, 70.47137645652083 23.550726519231215, 70.47127924466047 23.550713087892458, 70.47118118440036 23.55070924965782, 70.47108322011444 23.55071504149161, 70.47098629525232 23.550730407615298, 70.47089134325338 23.550755200044712, 70.47079927855732 23.550789180015204, 70.47071098779747 23.55083202028109, 70.47062732126213 23.550883308267174, 70.47054908470574 23.55094255004213, 70.47047703158911 23.551009175075272, 70.47041185582317 23.551082541731112, 70.47035418508615 23.551161943448648, 70.4703045747788 23.551246615545935, 70.47026350267545 23.55133574258439, 70.47023136432297 23.551428466221907, 70.47020846923121 23.55152389347917, 70.47019503789245 23.55162110533953, 70.47019119965782 23.551719165599632, 70.4701969914916 23.551817129885556, 70.4702123576153 23.551914054747684, 70.47023715004471 23.552009006746605, 70.4702711300152 23.552101071442667, 70.47031397028108 23.55218936220252, 70.47036525826717 23.552273028737872, 70.47042450004213 23.552351265294263, 70.47049112507527 23.55242331841088, 70.47056449173111 23.552488494176828, 70.47064389344864 23.552546164913842, 70.47072856554593 23.552595775221207, 70.47081769258438 23.55263684732454, 70.56099939258438 23.588942697324537))",370165,Gujarat,-,Unnamed Zone,primary,60,23.5517092,70.47119115
"POLYGON ((70.10330715 23.0940877, 70.10335055 23.0939361, 70.129934 23.0944592, 70.1067214 23.09419535, 70.10330715 23.0940877))",370201,Gujarat,-,Unnamed Zone,trunk,80,23.0940877,70.10330715
"POLYGON ((70.1209394 23.1541592, 70.1927966 23.18780745, 70.1663494 23.18363095, 70.12151825 23.1545458, 70.1209394 23.1541592))",370240,Gujarat,-,Unnamed Zone,trunk,80,23.1545458,70.12151825
"POLYGON ((69.48392385 22.82698605, 69.663704 22.83666405, 69.64683955 22.8817985, 69.63177915 22.88780325, 69.10337695 23.00889785, 69.1213727 22.98889145, 69.22336035 22.88522725, 69.32297205 22.84467515, 69.32324135 22.84457365, 69.32565835 22.84366885, 69.36031675 22.83280175, 69.48392385 22.82698605))",370405,Gujarat,-,Unnamed Zone,trunk,80,22.9390969,69.1729257
"POLYGON ((69.74440195 22.86373055, 69.75220315 22.8635469, 69.81010955 22.94237375, 69.83876515 22.98201985, 69.83890165 22.982215, 69.8387378 22.9822845, 69.74805445 22.9040516, 69.74440195 22.86373055))",370410,Gujarat,Z250,Mundra-Luni,primary,80,22.8635469,69.75220315
"POLYGON ((69.6895409 22.8962533, 69.69526165 22.8370822, 69.7000256 22.8377159, 69.7475095 22.9035352, 69.71678755 22.90715455, 69.71588085 22.9071113, 69.71502105 22.9069201, 69.6895409 22.8962533))",370415,Gujarat,-,Unnamed Zone,primary,80,22.8370822,69.69526165
"POLYGON ((69.66465645 22.83645085, 69.6810355 22.8347438, 69.7007359 22.8378062, 69.7186412 22.8408269, 69.74570725 22.8628536, 69.7439526 22.86311825, 69.66465645 22.83645085))",370421,Gujarat,Z145,Mundra Fort-Dhrab,primary,80,22.83548475,69.6854854
"POLYGON ((69.5635182 22.8836085, 69.4846983 22.82728255, 69.56135035 22.84025685, 69.5635182 22.8836085))",370435,Gujarat,Z194,Shiracha-Tunda,primary,80,22.84025685,69.56135035
"POLYGON ((69.0914458 23.02179005, 69.0199551 23.07470365, 69.0453315 23.0531068, 69.0914458 23.02179005))",370490,Gujarat,-,Unnamed Zone,trunk,80,23.07404125,69.0208189
"POLYGON ((68.7724828 23.3515572, 68.77247798472668 23.351459182859667, 68.7724635852804 23.351362109677982, 68.77243974033573 23.351266915322743, 68.77240667953251 23.35117451656763, 68.77236472126435 23.35108580326317, 68.77231426961231 23.35100162976698, 68.77225581045336 23.350922806715836, 68.7721899067812 23.350850093218813, 68.77211719328416 23.350784189546637, 68.77203837023302 23.350725730387698, 68.77195419673683 23.35067527873565, 68.77186548343236 23.350633320467487, 68.77177308467725 23.350600259664265, 68.77167789032201 23.350576414719594, 68.77158081714033 23.350562015273326, 68.7714828 23.350557199999997, 68.77138478285967 23.350562015273326, 68.77128770967799 23.350576414719594, 68.77119251532275 23.350600259664265, 68.77110011656764 23.350633320467487, 68.77101140326317 23.35067527873565, 68.77092722976698 23.350725730387698, 68.77084840671584 23.350784189546637, 68.77077569321881 23.350850093218813, 68.77070978954664 23.350922806715836, 68.7706513303877 23.35100162976698, 68.77060087873565 23.35108580326317, 68.7705589204675 23.35117451656763, 68.77052585966428 23.351266915322743, 68.7705020147196 23.351362109677982, 68.77048761527332 23.351459182859667, 68.7704828 23.3515572, 68.77048761527332 23.35165521714033, 68.7705020147196 23.351752290322015, 68.77052585966428 23.351847484677254, 68.7705589204675 23.351939883432365, 68.77060087873565 23.352028596736826, 68.7706513303877 23.352112770233017, 68.77070978954664 23.35219159328416, 68.77077569321881 23.352264306781183, 68.77084840671584 23.35233021045336, 68.77092722976698 23.3523886696123, 68.77101140326317 23.352439121264347, 68.77110011656764 23.35248107953251, 68.77119251532275 23.35251414033573, 68.77128770967799 23.352537985280403, 68.77138478285967 23.35255238472667, 68.7714828 23.3525572, 68.77158081714033 23.35255238472667, 68.77167789032201 23.352537985280403, 68.77177308467725 23.35251414033573, 68.77186548343236 23.35248107953251, 68.77195419673683 23.352439121264347, 68.77203837023302 23.3523886696123, 68.77211719328416 23.35233021045336, 68.7721899067812 23.352264306781183, 68.77225581045336 23.35219159328416, 68.77231426961231 23.352112770233017, 68.77236472126435 23.352028596736826, 68.77240667953251 23.351939883432365, 68.77243974033573 23.351847484677254, 68.7724635852804 23.351752290322015, 68.77247798472668 23.35165521714033, 68.7724828 23.3515572))",370511,Gujarat,-,Unnamed Zone,trunk,80,23.3515572,68.7714828
"POLYGON ((68.6434174 23.57837335, 68.6750518 23.55034185, 68.64377755 23.57817765, 68.6434174 23.57837335))",370601,Gujarat,-,Unnamed Zone,trunk,80,23.55034185,68.6750518
"POLYGON ((68.54254605 23.6365035, 68.5424721 23.6360634, 68.5439994 23.63192285, 68.6287367 23.58552015, 68.54254605 23.6365035))",370627,Gujarat,-,Unnamed Zone,trunk,80,23.63192285,68.5439994
"POLYGON ((68.96276735 23.11157095, 68.9269894 23.13629065, 68.9327481 23.12723105, 68.96276735 23.11157095))",370645,Gujarat,-,Unnamed Zone,trunk,80,23.13629065,68.9269894
"POLYGON ((68.85264115 23.26808585, 68.7718998 23.3508026, 68.773674 23.3464453, 68.7742619 23.3453064, 68.8371841 23.2491504, 68.85264115 23.26808585))",370655,Gujarat,-,Unnamed Zone,trunk,80,23.2670351,68.85173585
"POLYGON ((68.92790945 23.13678185, 68.92790463472667 23.136683832859667, 68.9278902352804 23.136586759677982, 68.92786639033572 23.136491565322743, 68.9278333295325 23.13639916656763, 68.92779137126435 23.13631045326317, 68.9277409196123 23.13622627976698, 68.92768246045335 23.136147456715836, 68.92761655678119 23.136074743218813, 68.92754384328416 23.136008839546637, 68.92746502023302 23.135950380387698, 68.92738084673682 23.13589992873565, 68.92729213343236 23.135857970467487, 68.92719973467725 23.135824909664265, 68.927104540322 23.135801064719594, 68.92700746714033 23.135786665273326, 68.92690945 23.135781849999997, 68.92681143285967 23.135786665273326, 68.92671435967799 23.135801064719594, 68.92661916532275 23.135824909664265, 68.92652676656763 23.135857970467487, 68.92643805326317 23.13589992873565, 68.92635387976698 23.135950380387698, 68.92627505671584 23.136008839546637, 68.9262023432188 23.136074743218813, 68.92613643954664 23.136147456715836, 68.92607798038769 23.13622627976698, 68.92602752873564 23.13631045326317, 68.92598557046749 23.13639916656763, 68.92595250966427 23.136491565322743, 68.92592866471959 23.136586759677982, 68.92591426527332 23.136683832859667, 68.92590944999999 23.13678185, 68.92591426527332 23.13687986714033, 68.92592866471959 23.136976940322015, 68.92595250966427 23.137072134677254, 68.92598557046749 23.137164533432365, 68.92602752873564 23.137253246736826, 68.92607798038769 23.137337420233017, 68.92613643954664 23.13741624328416, 68.9262023432188 23.137488956781183, 68.92627505671584 23.13755486045336, 68.92635387976698 23.1376133196123, 68.92643805326317 23.137663771264346, 68.92652676656763 23.13770572953251, 68.92661916532275 23.13773879033573, 68.92671435967799 23.137762635280403, 68.92681143285967 23.13777703472667, 68.92690945 23.13778185, 68.92700746714033 23.13777703472667, 68.927104540322 23.137762635280403, 68.92719973467725 23.13773879033573, 68.92729213343236 23.13770572953251, 68.92738084673682 23.137663771264346, 68.92746502023302 23.1376133196123, 68.92754384328416 23.13755486045336, 68.92761655678119 23.137488956781183, 68.92768246045335 23.13741624328416, 68.9277409196123 23.137337420233017, 68.92779137126435 23.137253246736826, 68.9278333295325 23.137164533432365, 68.92786639033572 23.137072134677254, 68.9278902352804 23.136976940322015, 68.92790463472667 23.13687986714033, 68.92790945 23.13678185))",370660,Gujarat,-,Unnamed Zone,trunk,80,23.13678185,68.92690945
"POLYGON ((72.5861744 23.0226134, 72.5780084 23.0220549, 72.59039885 23.0161697, 72.59081675 23.01680865, 72.5861744 23.0226134))",380001,Gujarat,Z108,Danapith Road,tertiary,40,23.0161697,72.59039885
"POLYGON ((72.60742690000001 23.0081189, 72.60742208472668 23.008020882859668, 72.6074076852804 23.007923809677983, 72.60738384033573 23.007828615322744, 72.60735077953251 23.007736216567633, 72.60730882126435 23.007647503263172, 72.60725836961231 23.00756332976698, 72.60719991045336 23.007484506715837, 72.6071340067812 23.007411793218814, 72.60706129328416 23.007345889546638, 72.60698247023302 23.0072874303877, 72.60689829673683 23.00723697873565, 72.60680958343237 23.00719502046749, 72.60671718467725 23.007161959664266, 72.60662199032201 23.007138114719595, 72.60652491714033 23.007123715273327, 72.6064269 23.0071189, 72.60632888285967 23.007123715273327, 72.606231809678 23.007138114719595, 72.60613661532275 23.007161959664266, 72.60604421656764 23.00719502046749, 72.60595550326317 23.00723697873565, 72.60587132976698 23.0072874303877, 72.60579250671584 23.007345889546638, 72.60571979321881 23.007411793218814, 72.60565388954664 23.007484506715837, 72.6055954303877 23.00756332976698, 72.60554497873565 23.007647503263172, 72.6055030204675 23.007736216567633, 72.60546995966428 23.007828615322744, 72.6054461147196 23.007923809677983, 72.60543171527333 23.008020882859668, 72.6054269 23.0081189, 72.60543171527333 23.00821691714033, 72.6054461147196 23.008313990322016, 72.60546995966428 23.008409184677255, 72.6055030204675 23.008501583432366, 72.60554497873565 23.008590296736827, 72.6055954303877 23.008674470233018, 72.60565388954664 23.008753293284162, 72.60571979321881 23.008826006781185, 72.60579250671584 23.00889191045336, 72.60587132976698 23.0089503696123, 72.60595550326317 23.009000821264348, 72.60604421656764 23.00904277953251, 72.60613661532275 23.009075840335733, 72.606231809678 23.009099685280404, 72.60632888285967 23.009114084726672, 72.6064269 23.0091189, 72.60652491714033 23.009114084726672, 72.60662199032201 23.009099685280404, 72.60671718467725 23.009075840335733, 72.60680958343237 23.00904277953251, 72.60689829673683 23.009000821264348, 72.60698247023302 23.0089503696123, 72.60706129328416 23.00889191045336, 72.6071340067812 23.008826006781185, 72.60719991045336 23.008753293284162, 72.60725836961231 23.008674470233018, 72.60730882126435 23.008590296736827, 72.60735077953251 23.008501583432366, 72.60738384033573 23.008409184677255, 72.6074076852804 23.008313990322016, 72.60742208472668 23.00821691714033, 72.60742690000001 23.0081189))",380002,Gujarat,Z172,Anupam Bridge | Kankaria Railway Overbridge,primary,50,23.0081189,72.6064269
"POLYGON ((72.55577325 23.0228828, 72.5626204 23.0170017, 72.57263595 23.022527, 72.56628485 23.0235806, 72.55577325 23.0228828))",380006,Gujarat,Z164,Gulbai Tekra Road,secondary,50,23.0228828,72.55577325
"POLYGON ((72.55743945 22.99998425, 72.56270405 23.0156793, 72.55776025 23.01864015, 72.55743945 22.99998425))",380007,Gujarat,Z166,Parimal Underpass,primary,50,23.01864015,72.55776025
"POLYGON ((72.6090487 23.0072456, 72.6089924 22.9925659, 72.6101133 22.99222195, 72.6114426 22.99192775, 72.6117779 22.9946024, 72.6090487 23.0072456))",380008,Gujarat,Z200,Ramannagar Society,residential,15,22.9946024,72.6117779
"POLYGON ((72.5573169 23.0255454, 72.55731208472668 23.025447382859667, 72.5572976852804 23.025350309677982, 72.55727384033572 23.025255115322743, 72.5572407795325 23.025162716567632, 72.55719882126435 23.02507400326317, 72.5571483696123 23.02498982976698, 72.55708991045336 23.024911006715836, 72.55702400678119 23.024838293218814, 72.55695129328416 23.024772389546637, 72.55687247023302 23.024713930387698, 72.55678829673683 23.02466347873565, 72.55669958343236 23.024621520467488, 72.55660718467725 23.024588459664265, 72.55651199032201 23.024564614719594, 72.55641491714033 23.024550215273326, 72.5563169 23.024545399999997, 72.55621888285967 23.024550215273326, 72.55612180967799 23.024564614719594, 72.55602661532275 23.024588459664265, 72.55593421656764 23.024621520467488, 72.55584550326317 23.02466347873565, 72.55576132976698 23.024713930387698, 72.55568250671584 23.024772389546637, 72.5556097932188 23.024838293218814, 72.55554388954664 23.024911006715836, 72.55548543038769 23.02498982976698, 72.55543497873565 23.02507400326317, 72.55539302046749 23.025162716567632, 72.55535995966427 23.025255115322743, 72.5553361147196 23.025350309677982, 72.55532171527332 23.025447382859667, 72.5553169 23.0255454, 72.55532171527332 23.02564341714033, 72.5553361147196 23.025740490322015, 72.55535995966427 23.025835684677254, 72.55539302046749 23.025928083432365, 72.55543497873565 23.026016796736826, 72.55548543038769 23.026100970233017, 72.55554388954664 23.02617979328416, 72.5556097932188 23.026252506781184, 72.55568250671584 23.02631841045336, 72.55576132976698 23.0263768696123, 72.55584550326317 23.026427321264347, 72.55593421656764 23.02646927953251, 72.55602661532275 23.026502340335732, 72.55612180967799 23.026526185280403, 72.55621888285967 23.02654058472667, 72.5563169 23.0265454, 72.55641491714033 23.02654058472667, 72.55651199032201 23.026526185280403, 72.55660718467725 23.026502340335732, 72.55669958343236 23.02646927953251, 72.55678829673683 23.026427321264347, 72.55687247023302 23.0263768696123, 72.55695129328416 23.02631841045336, 72.55702400678119 23.026252506781184, 72.55708991045336 23.02617979328416, 72.5571483696123 23.026100970233017, 72.55719882126435 23.026016796736826, 72.5572407795325 23.025928083432365, 72.55727384033572 23.025835684677254, 72.5572976852804 23.025740490322015, 72.55731208472668 23.02564341714033, 72.5573169 23.0255454))",380009,Gujarat,Z106,SV Desai Marg,tertiary,40,23.0255454,72.5563169
"POLYGON ((72.519741 23.0215173, 72.53681815 23.01588215, 72.5377172 23.0323157, 72.5373448 23.03262975, 72.519741 23.0215173))",380015,Gujarat,Z291,Common Way,residential,30,23.01588215,72.53681815
"POLYGON ((72.6131416 23.01417395, 72.62723025 23.00555245, 72.63341775 23.01452925, 72.63331675 23.0167723, 72.6328417 23.0199793, 72.6131416 23.01417395))",380023,Gujarat,-,Unnamed Zone,primary,50,23.00555245,72.62723025
"POLYGON ((72.6368501 22.98364335, 72.633012 23.01444405, 72.627102 23.00483905, 72.62471565 22.99923905, 72.62887125 22.98825395, 72.6300847 22.9873707, 72.6321398 22.98618005, 72.6367146 22.98356055, 72.6368501 22.98364335))",380026,Gujarat,Z100,Ahmadabad Vadodara Expressway,motorway,100,22.98825395,72.62887125
"POLYGON ((72.57299155 23.02249525, 72.5731414 23.0224671, 72.57321075 23.022607, 72.5730279 23.02259135, 72.57299155 23.02249525))",380043,Gujarat,Z221,Ellis Flyover,secondary,60,23.0224671,72.5731414
"POLYGON ((72.60817075 22.98262255, 72.61090155 22.98203795, 72.60824185 22.98285715, 72.60817075 22.98262255))",380050,Gujarat,-,Unnamed Zone,residential,20,22.98203795,72.61090155
"POLYGON ((72.51824330000001 23.00953525, 72.51823848472668 23.009437232859668, 72.51822408528041 23.009340159677983, 72.51820024033573 23.009244965322743, 72.51816717953251 23.009152566567632, 72.51812522126436 23.00906385326317, 72.51807476961231 23.00897967976698, 72.51801631045336 23.008900856715837, 72.5179504067812 23.008828143218814, 72.51787769328416 23.008762239546638, 72.51779887023302 23.008703780387698, 72.51771469673683 23.00865332873565, 72.51762598343237 23.008611370467488, 72.51753358467725 23.008578309664266, 72.51743839032201 23.008554464719595, 72.51734131714034 23.008540065273326, 72.5172433 23.008535249999998, 72.51714528285967 23.008540065273326, 72.517048209678 23.008554464719595, 72.51695301532276 23.008578309664266, 72.51686061656764 23.008611370467488, 72.51677190326318 23.00865332873565, 72.51668772976699 23.008703780387698, 72.51660890671585 23.008762239546638, 72.51653619321881 23.008828143218814, 72.51647028954665 23.008900856715837, 72.5164118303877 23.00897967976698, 72.51636137873565 23.00906385326317, 72.5163194204675 23.009152566567632, 72.51628635966428 23.009244965322743, 72.5162625147196 23.009340159677983, 72.51624811527333 23.009437232859668, 72.5162433 23.00953525, 72.51624811527333 23.00963326714033, 72.5162625147196 23.009730340322015, 72.51628635966428 23.009825534677255, 72.5163194204675 23.009917933432366, 72.51636137873565 23.010006646736826, 72.5164118303877 23.010090820233017, 72.51647028954665 23.01016964328416, 72.51653619321881 23.010242356781184, 72.51660890671585 23.01030826045336, 72.51668772976699 23.0103667196123, 72.51677190326318 23.010417171264347, 72.51686061656764 23.01045912953251, 72.51695301532276 23.010492190335732, 72.517048209678 23.010516035280403, 72.51714528285967 23.01053043472667, 72.5172433 23.01053525, 72.51734131714034 23.01053043472667, 72.51743839032201 23.010516035280403, 72.51753358467725 23.010492190335732, 72.51762598343237 23.01045912953251, 72.51771469673683 23.010417171264347, 72.51779887023302 23.0103667196123, 72.51787769328416 23.01030826045336, 72.5179504067812 23.010242356781184, 72.51801631045336 23.01016964328416, 72.51807476961231 23.010090820233017, 72.51812522126436 23.010006646736826, 72.51816717953251 23.009917933432366, 72.51820024033573 23.009825534677255, 72.51822408528041 23.009730340322015, 72.51823848472668 23.00963326714033, 72.51824330000001 23.00953525))",380051,Gujarat,Z107,lal bahadur shashtri road,secondary,50,23.00953525,72.5172433
"POLYGON ((72.53765065063408 23.033631332901468, 72.53772726077696 23.033570002381627, 72.53779749057888 23.033501458077875, 72.53786066368848 23.033426360109335, 72.53791617171417 23.033345431710487, 72.53796348008332 23.03325945226606, 72.53800213319046 23.0331692498051, 72.53803175878507 23.033075693026614, 72.53805207155644 23.032979682933526, 72.53806287588151 23.03288214415552, 72.5380640677087 23.03278401604434, 72.53805563556007 23.032686243627342, 72.53803766064183 23.032589768506355, 72.53801031606227 23.032495519789524, 72.53797386516462 23.03240440514352, 72.53792865899096 23.032317302052192, 72.53787513290146 23.032235049365923, 72.53781380238162 23.032158439223046, 72.53774525807788 23.032088209421115, 72.53767016010933 23.032025036311516, 72.53758923171048 23.031969528285828, 72.53750325226606 23.031922219916684, 72.5374130498051 23.031883566809533, 72.53731949302662 23.031853941214937, 72.53722348293353 23.03183362844356, 72.53712594415552 23.031822824118496, 72.53702781604434 23.0318216322913, 72.53693004362734 23.031830064439927, 72.53683356850635 23.031848039358167, 72.53673931978952 23.031875383937734, 72.53664820514352 23.031911834835384, 72.53656110205219 23.031957041009036, 72.53647884936592 23.032010567098535, 72.53309554936592 23.034456667098535, 72.53301893922304 23.034517997618376, 72.53294870942112 23.034586541922128, 72.53288553631153 23.03466163989067, 72.53283002828583 23.034742568289516, 72.53278271991668 23.034828547733945, 72.53274406680954 23.034918750194905, 72.53271444121494 23.03501230697339, 72.53269412844357 23.035108317066477, 72.5326833241185 23.035205855844485, 72.5326821322913 23.035303983955664, 72.53269056443993 23.03540175637266, 72.53270853935817 23.035498231493648, 72.53273588393773 23.03559248021048, 72.53277233483539 23.035683594856483, 72.53281754100904 23.03577069794781, 72.53287106709854 23.03585295063408, 72.53293239761838 23.035929560776957, 72.53300094192213 23.035999790578888, 72.53307603989067 23.036062963688487, 72.53315696828952 23.036118471714175, 72.53324294773394 23.03616578008332, 72.5333331501949 23.03620443319047, 72.53342670697339 23.036234058785066, 72.53352271706648 23.036254371556442, 72.53362025584448 23.036265175881507, 72.53371838395566 23.036266367708702, 72.53381615637267 23.036257935560077, 72.53391263149365 23.036239960641836, 72.53400688021048 23.03621261606227, 72.53409799485648 23.03617616516462, 72.53418509794781 23.036130958990967, 72.53426735063408 23.036077432901468, 72.53765065063408 23.033631332901468))",380052,Gujarat,Z216,IIM Overbridge,secondary,50,23.03526705,72.53368145
"POLYGON ((72.5334082 23.03540645, 72.53239005 23.0390514, 72.53323275 23.03542385, 72.53339465 23.03534395, 72.5334082 23.03540645))",380054,Gujarat,Z223,Vastrapur Vasahat Road,tertiary,60,23.0390514,72.53239005
"POLYGON ((72.5328235 23.00675605, 72.5336587 22.9951706, 72.539281 22.99682815, 72.5328918 23.0067917, 72.5328235 23.00675605))",380055,Gujarat,Z109,Gupta Nagar road,tertiary,5,22.99682815,72.539281
"POLYGON ((72.4724172 22.9952442, 72.4566597 23.01056285, 72.4723498 22.99502595, 72.4724172 22.9952442))",380058,Gujarat,Z321,VIP Road,residential,40,23.01056285,72.4566597
"POLYGON ((72.51532705 23.06504105, 72.503081 23.0280187, 72.5147042 23.06032885, 72.51532705 23.06504105))",380059,Gujarat,-,Unnamed Zone,residential,20,23.0280187,72.503081
"POLYGON ((72.51704145 23.08395235, 72.5109067 23.08448895, 72.51635575 23.08397285, 72.51704145 23.08395235))",380060,Gujarat,Z361,Dave Road,secondary,40,23.08397285,72.51635575
"POLYGON ((72.5455147 23.05421245, 72.54550988472667 23.05411443285967, 72.5454954852804 23.054017359677985, 72.54547164033572 23.053922165322746, 72.5454385795325 23.053829766567635, 72.54539662126435 23.053741053263174, 72.5453461696123 23.053656879766983, 72.54528771045335 23.05357805671584, 72.54522180678119 23.053505343218816, 72.54514909328415 23.05343943954664, 72.54507027023301 23.0533809803877, 72.54498609673682 23.053330528735653, 72.54489738343236 23.05328857046749, 72.54480498467724 23.053255509664268, 72.544709790322 23.053231664719597, 72.54461271714032 23.05321726527333, 72.5445147 23.05321245, 72.54441668285966 23.05321726527333, 72.54431960967798 23.053231664719597, 72.54422441532274 23.053255509664268, 72.54413201656763 23.05328857046749, 72.54404330326317 23.053330528735653, 72.54395912976698 23.0533809803877, 72.54388030671583 23.05343943954664, 72.5438075932188 23.053505343218816, 72.54374168954664 23.05357805671584, 72.54368323038769 23.053656879766983, 72.54363277873564 23.053741053263174, 72.54359082046749 23.053829766567635, 72.54355775966427 23.053922165322746, 72.54353391471959 23.054017359677985, 72.54351951527332 23.05411443285967, 72.54351469999999 23.05421245, 72.54351951527332 23.054310467140333, 72.54353391471959 23.054407540322018, 72.54355775966427 23.054502734677257, 72.54359082046749 23.054595133432368, 72.54363277873564 23.05468384673683, 72.54368323038769 23.05476802023302, 72.54374168954664 23.054846843284164, 72.5438075932188 23.054919556781186, 72.54388030671583 23.054985460453363, 72.54395912976698 23.055043919612302, 72.54404330326317 23.05509437126435, 72.54413201656763 23.055136329532512, 72.54422441532274 23.055169390335735, 72.54431960967798 23.055193235280406, 72.54441668285966 23.055207634726674, 72.5445147 23.055212450000003, 72.54461271714032 23.055207634726674, 72.544709790322 23.055193235280406, 72.54480498467724 23.055169390335735, 72.54489738343236 23.055136329532512, 72.54498609673682 23.05509437126435, 72.54507027023301 23.055043919612302, 72.54514909328415 23.054985460453363, 72.54522180678119 23.054919556781186, 72.54528771045335 23.054846843284164, 72.5453461696123 23.05476802023302, 72.54539662126435 23.05468384673683, 72.5454385795325 23.054595133432368, 72.54547164033572 23.054502734677257, 72.5454954852804 23.054407540322018, 72.54550988472667 23.054310467140333, 72.5455147 23.05421245))",380063,Gujarat,-,Unnamed Zone,residential,20,23.05421245,72.5445147
"POLYGON ((72.91802385000001 22.55032055, 72.91801903472668 22.550222532859667, 72.91800463528041 22.550125459677982, 72.91798079033573 22.550030265322743, 72.91794772953251 22.54993786656763, 72.91790577126436 22.54984915326317, 72.91785531961231 22.54976497976698, 72.91779686045336 22.549686156715836, 72.9177309567812 22.549613443218814, 72.91765824328417 22.549547539546637, 72.91757942023303 22.549489080387698, 72.91749524673683 22.54943862873565, 72.91740653343237 22.549396670467488, 72.91731413467726 22.549363609664265, 72.91721894032202 22.549339764719594, 72.91712186714034 22.549325365273326, 72.91702385 22.549320549999997, 72.91692583285968 22.549325365273326, 72.916828759678 22.549339764719594, 72.91673356532276 22.549363609664265, 72.91664116656764 22.549396670467488, 72.91655245326318 22.54943862873565, 72.91646827976699 22.549489080387698, 72.91638945671585 22.549547539546637, 72.91631674321881 22.549613443218814, 72.91625083954665 22.549686156715836, 72.9161923803877 22.54976497976698, 72.91614192873566 22.54984915326317, 72.9160999704675 22.54993786656763, 72.91606690966428 22.550030265322743, 72.9160430647196 22.550125459677982, 72.91602866527333 22.550222532859667, 72.91602385 22.55032055, 72.91602866527333 22.55041856714033, 72.9160430647196 22.550515640322015, 72.91606690966428 22.550610834677254, 72.9160999704675 22.550703233432365, 72.91614192873566 22.550791946736826, 72.9161923803877 22.550876120233017, 72.91625083954665 22.55095494328416, 72.91631674321881 22.551027656781184, 72.91638945671585 22.55109356045336, 72.91646827976699 22.5511520196123, 72.91655245326318 22.551202471264347, 72.91664116656764 22.55124442953251, 72.91673356532276 22.551277490335732, 72.916828759678 22.551301335280403, 72.91692583285968 22.55131573472667, 72.91702385 22.55132055, 72.91712186714034 22.55131573472667, 72.91721894032202 22.551301335280403, 72.91731413467726 22.551277490335732, 72.91740653343237 22.55124442953251, 72.91749524673683 22.551202471264347, 72.91757942023303 22.5511520196123, 72.91765824328417 22.55109356045336, 72.9177309567812 22.551027656781184, 72.91779686045336 22.55095494328416, 72.91785531961231 22.550876120233017, 72.91790577126436 22.550791946736826, 72.91794772953251 22.550703233432365, 72.91798079033573 22.550610834677254, 72.91800463528041 22.550515640322015, 72.91801903472668 22.55041856714033, 72.91802385000001 22.55032055))",380120,Gujarat,-,Unnamed Zone,residential,20,22.55032055,72.91702385
"POLYGON ((72.6146141 23.1954358, 72.6118007 23.19548935, 72.61339625 23.19232, 72.6146141 23.1954358))",382006,Gujarat,Z225,Somnath Park Society Road,residential,20,23.19548935,72.6118007
