District,Zone ID,Zone Name,Zone Type,Zone Speed Limit,Latitude,Longitude,Pincode
Banglore,Z100,Yelahanka Road,primary,80,13.095276,77.5941225,560065
Banglore,Z101,Outer Ring Road,trunk,50,12.90621775,77.595386,560078
Banglore,Z102,Langford Road,tertiary,30,12.9623709,77.5951387,560025
Banglore,Z103,O'Shaungnessy Road,residential,20,12.9617759,77.5985151,560025
Banglore,Z104,Rhenius Street,tertiary,40,12.96536355,77.6010425,560025
Banglore,Z105,Saint Mark's Road,tertiary,40,12.97276125,77.601256,560025
Banglore,Z106,Dairy Circle Flyover,primary,50,12.93721265,77.60071265,560029
Banglore,Z107,Mysore Road,trunk,40,12.95912855,77.55559765,560026
Banglore,Z108,4th Main Road,residential,20,12.9259763,77.5400134,560085
Banglore,Z109,Mount Joy Road,secondary,40,12.9355493,77.5610085,560050
Banglore,Z110,Hanumantha Nagar Main Road / 50 Feet Road,secondary,30,12.94180135,77.56488225,560019
Banglore,Z111,Vivekananda Park Road,tertiary,40,12.93906745,77.547798,560050
Banglore,Z112,Saunders Road,tertiary,40,12.9927979,77.6097172,560005
Banglore,Z113,Bala Gangadhara Swamy Flyover,trunk,40,12.96088705,77.5577793,560026
Banglore,-,Unnamed Zone,unclassified,25,12.96826315,77.588818,560001
Banglore,-,Unnamed Zone,residential,20,12.9592846,77.5694621,560018
Banglore,Z114,Old Veterinary Hospital Road,tertiary,30,12.9397321,77.57656495,560004
Banglore,Z115,Richmond Road,primary,40,12.9684224,77.6142482,560047
Banglore,Z116,Castle Street,residential,20,12.96686125,77.6095718,560025
Banglore,-,Unnamed Zone,service,25,12.925143,77.66470365,560102
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.8986948,77.4729299,560060
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.86001315,77.65327125,560100
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.85790295,77.52758835,560062
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.8531887,77.5432732,560062
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.8580242,77.5267391,560109
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.85776325,77.52749635,560083
Banglore,Z118,14th Main Road,secondary,40,12.9142091,77.63819305,560102
Banglore,Z119,Bellandur Lake Road,tertiary,20,12.93073095,77.6784899,560103
Banglore,Z105,Saint Mark's Road,secondary,40,12.97298025,77.6014898,560001
Banglore,Z120,Magrath Road,primary,50,12.9703376,77.6104093,560025
Banglore,-,Unnamed Zone,service,25,12.9260123,77.66538525,560102
Banglore,-,Unnamed Zone,service,25,12.92686935,77.6650451,560102
Banglore,Z101,Outer Ring Road,trunk,40,12.9173379,77.62271235,560034
Banglore,Z121,21st Cross Road,residential,20,12.9094013,77.6463627,560102
Banglore,Z122,Primrose Road,residential,10,12.97053585,77.61225695,560025
Banglore,Z123,Brunton Cross Road,residential,10,12.9706357,77.61274275,560025
Banglore,Z124,Brunton Road,residential,20,12.96915735,77.61533155,560025
Banglore,Z125,Peenya Inner Ring Road,secondary,40,13.02243745,77.5242526,560058
Banglore,Z126,Vidyaranyapura Road,secondary,40,13.08233725,77.55990815,560097
Banglore,Z127,Atturu Road,secondary,60,13.0978118,77.5670383,560065
Banglore,Z128,Ananthapura - Atturu Road,secondary,60,13.1121194,77.5664045,560064
Banglore,-,Unnamed Zone,trunk_link,40,12.90644115,77.58288285,560078
Banglore,Z108,4th Main Road,residential,40,12.9087513,77.6319179,560068
Banglore,Z129,Namjoshi Road,secondary,40,12.9546325,77.6799487,560037
Banglore,Z130,Aralu Mallige Parthasarathy Road,residential,40,12.9387799,77.5461756,560085
Banglore,-,Unnamed Zone,service,15,13.0475422,77.64364565,560077
Banglore,Z131,Richmond Circle Flyover,primary,30,12.96602535,77.59800825,560025
Banglore,Z101,Outer Ring Road,trunk_link,60,13.04286065,77.5915781,560024
Banglore,Z132,Indian Oil Flyover,primary,40,13.0038376,77.6361009,560043
Banglore,Z133,Gangarams Road,residential,20,12.9580062,77.6400124,560071
Banglore,Z134,3rd Cross Road,residential,30,12.9133242,77.59130775,560078
Banglore,Z135,1st Main Road,secondary,60,12.98021205,77.727282,560066
Banglore,Z136,Sheshadripuram Main Road,tertiary,60,12.99881935,77.58228315,560003
Banglore,Z137,Vyalikaval Main Road,tertiary,40,12.9998088,77.5781536,560003
Banglore,Z138,Vittal Mallya Road,primary,25,12.9716586,77.594015,560001
Banglore,Z139,Rajaram Mohan Roy Road,primary,50,12.9666229,77.59509665,560025
Banglore,Z131,Richmond Circle Flyover,primary,30,12.9649631,77.5978724,560025
Banglore,-,Unnamed Zone,primary,20,12.9655968,77.59737605,560001
Banglore,Z115,Richmond Road,secondary,40,12.96851105,77.6142723,560025
Banglore,-,Unnamed Zone,unclassified,20,12.97591605,77.5915193,560001
Banglore,-,Unnamed Zone,unclassified,25,12.9723403,77.59374695,560001
Banglore,Z140,Ananda Rao Flyover,primary,40,12.9806789,77.57440505,560009
Banglore,Z141,Cottonpete Main Road,secondary,30,12.9738019,77.57039875,560043
Banglore,Z142,Cherry Lane,residential,20,12.92725725,77.6700147,560103
Banglore,Z143,Parijatha Avenue,residential,20,12.9243316,77.6718561,560103
Banglore,Z144,Mission Road,primary,20,12.96252625,77.59491275,560027
Banglore,Z145,Dickenson Road,primary,40,12.97523435,77.6144048,560001
Banglore,Z146,Kemp Road,residential,40,12.9943003,77.6080144,560005
Banglore,Z147,RT Nagar Main Road,construction,40,13.01624815,77.5914379,560032
Banglore,Z148,Hebbal Flyover Ramp,trunk_link,60,13.0429242,77.59142085,560024
Banglore,Z149,80 Feet Road,tertiary,50,13.028173,77.5727009,560094
Banglore,Z101,Outer Ring Road,trunk,40,12.9914388,77.687403,560048
Banglore,Z150,3rd A Cross Road,residential,30,13.00556905,77.6620327,560043
Banglore,Z108,4th Main Road,residential,30,13.00590895,77.65113635,560043
Banglore,Z151,4th B Main Road,residential,30,13.0065193,77.6524428,560043
Banglore,Z152,4th A Main Road,residential,30,13.0066308,77.6520584,560043
Banglore,Z153,3rd E Cross,residential,30,13.0055395,77.65944675,560043
Banglore,Z154,3rd D Cross Road,residential,30,13.00488215,77.65891845,560043
Banglore,Z155,3rd C Cross,residential,30,13.0045981,77.65905765,560043
Banglore,Z156,3rd B Cross,residential,30,13.00433475,77.6591883,560043
Banglore,Z157,4th G Cross,residential,20,13.0089306,77.65735715,560043
Banglore,-,Unnamed Zone,trunk_link,40,12.99544575,77.66474305,560016
Banglore,Z158,Basavanapura Main Road,tertiary,30,13.0103462,77.70375305,560036
Banglore,Z159,Tata Lane Road,residential,20,12.9673011,77.60801515,560025
Banglore,Z160,2nd Cross Road,tertiary,30,13.01749175,77.63057375,560084
Banglore,Z135,1st Main Road,tertiary,30,13.02117545,77.6255081,560043
Banglore,Z161,Vinayaka Temple Road,tertiary,30,13.0212933,77.6232583,560045
Banglore,Z162,8th Main Road,residential,50,12.99573955,77.65247025,560033
Banglore,Z163,Sanjaynagar Main Road,tertiary,50,13.04266205,77.5733149,560094
Banglore,Z118,14th Main Road,tertiary,30,12.94365985,77.55827335,560019
Banglore,Z164,Hoskerehalli Main Road,tertiary,30,12.92955745,77.53493105,560085
Banglore,Z165,Mahatma Gandhi Road,primary,30,12.97392505,77.6128198,560025
Banglore,Z166,13th Cross Road,residential,20,12.9998686,77.57700185,560003
Banglore,Z134,3rd Cross Road,residential,30,12.98471055,77.5660478,560021
Banglore,Z167,Avenue Road,tertiary,20,12.96698275,77.57812355,560053
Banglore,-,Unnamed Zone,unclassified,20,12.97589885,77.5915147,560001
Banglore,-,Unnamed Zone,residential,30,12.95518145,77.5674659,560018
Banglore,Z101,Outer Ring Road,trunk,60,12.91682135,77.59996265,560041
Banglore,Z101,Outer Ring Road,construction,50,12.9164495,77.60009435,560076
Banglore,Z168,Hosur Road,trunk,80,12.86089665,77.6603698,560100
Banglore,Z169,Silk Board Flyover,trunk,40,12.9186284,77.62195855,560034
Banglore,Z169,Silk Board Flyover,trunk,60,12.91560445,77.6236445,560102
Banglore,Z168,Hosur Road,trunk,60,12.9201949,77.6208854,560068
Banglore,-,Unnamed Zone,tertiary,40,12.8750211,77.6488995,560114
Banglore,-,Unnamed Zone,tertiary,40,12.90618175,77.62965055,560068
Banglore,Z162,8th Main Road,tertiary,39,13.0759232,77.5577809,560097
Banglore,-,Unnamed Zone,tertiary,40,12.9524106,77.70017455,560037
Banglore,Z170,New BEL Road,secondary,50,13.02233975,77.57225925,560012
Banglore,Z171,1st Cross Road,residential,30,13.03247815,77.5730102,560094
Banglore,Z172,"2nd Cross,RMV 2nd stage, 2nd block",residential,30,13.02803725,77.57345625,560094
Banglore,Z173,"5th Cross,RMV 2nd stage, 2nd block",residential,30,13.03001375,77.57546675,560094
Banglore,Z174,4th Cross Road,residential,20,13.02732605,77.57456595,560006
Banglore,Z175,"3rd Cross,RMV 2nd stage, 2nd block",residential,30,13.0279297,77.574024,560094
Banglore,-,Unnamed Zone,residential,30,13.02874135,77.57595725,560094
Banglore,Z176,Poojari Layout 2nd cross,residential,30,13.0265694,77.5766288,560006
Banglore,Z177,Anjaneya Temple Road,residential,20,13.0270327,77.57417425,560006
Banglore,Z135,1st Main Road,residential,30,13.03055655,77.5756556,560094
Banglore,Z174,4th Cross Road,residential,30,13.0319855,77.57502855,560094
Banglore,Z178,5th Cross Road,residential,30,13.0311225,77.574709,560094
Banglore,Z171,1st Cross Road,residential,20,13.0285377,77.5719922,560094
Banglore,Z179,4th Cross Kariappa Layout,residential,20,13.0266717,77.5748023,560006
Banglore,Z180,Poojari layout 3rd cross,residential,20,13.0262449,77.5766639,560006
Banglore,Z181,Poojari Layout 4th cross,residential,20,13.02594965,77.5767181,560006
Banglore,Z182,Poojari Layout 1st Cross,residential,20,13.02695755,77.57732325,560006
Banglore,Z135,1st Main Road,residential,20,13.0258186,77.5785948,560006
Banglore,Z183,Poojari Layout 2nd Cross,residential,20,13.0266564,77.57731705,560006
Banglore,Z174,4th Cross Road,residential,30,13.0257608,77.5809988,560094
Banglore,Z184,2nd Main Road,residential,30,13.0333382,77.57520165,560094
Banglore,Z185,3rd Main Road,residential,30,13.0332021,77.57425355,560094
Banglore,Z135,1st Main Road,residential,30,13.03381375,77.57509605,560094
Banglore,Z186,5th Main Road,residential,30,13.03525335,77.57556,560094
Banglore,Z160,2nd Cross Road,residential,30,13.0331464,77.5735665,560094
Banglore,Z108,4th Main Road,residential,30,13.03514535,77.5793304,560094
Banglore,Z171,1st Cross Road,residential,30,13.0304134,77.57996705,560094
Banglore,Z185,3rd Main Road,residential,30,13.02092775,77.57708335,560006
Banglore,Z187,1st A Main Road,residential,30,13.0209883,77.57803795,560006
Banglore,Z174,4th Cross Road,residential,20,13.0222453,77.5784494,560006
Banglore,Z160,2nd Cross Road,residential,20,13.023996,77.57906325,560006
Banglore,Z187,1st A Main Road,residential,20,13.02383035,77.57969055,560006
Banglore,Z188,2nd A Cross Road,residential,20,13.02365135,77.5789161,560006
Banglore,Z189,1st B Cross Road,residential,20,13.02319265,77.5800775,560006
Banglore,Z190,1st A Cross Road,residential,20,13.0234978,77.58013845,560006
Banglore,Z135,1st Main Road,residential,30,13.0276868,77.58087855,560094
Banglore,Z191,"2nd Cross, Sanjaynagar Main Road",residential,20,13.02819815,77.57965235,560094
Banglore,Z192,"5th Cross,Ashwathnagar 1st Main Road",residential,20,13.02653165,77.57827055,560006
Banglore,Z193,"3rd Cross,Ashwathnagar 1st Main Road",residential,20,13.0265644,77.5789884,560006
Banglore,Z194,"2nd Cross,Ashwathnagar 1st Main Road",residential,20,13.02631635,77.5795824,560006
Banglore,Z108,4th Main Road,residential,30,13.02908425,77.57967,560094
Banglore,Z195,"5th Cross, Sanjaynagar Main Road",residential,20,13.02955995,77.5790256,560094
Banglore,-,Unnamed Zone,residential,30,13.025303,77.5811213,560006
Banglore,Z134,3rd Cross Road,residential,30,13.0285724,77.5805558,560094
Banglore,Z196,KEB Layout 2nd Cross road,residential,30,13.02901175,77.58025985,560094
Banglore,Z197,7th Cross Road,residential,30,13.02925605,77.5799586,560094
Banglore,Z198,6th Main Road,residential,30,13.02986585,77.578615,560094
Banglore,Z185,3rd Main Road,residential,30,13.0345604,77.5777853,560094
Banglore,Z171,1st Cross Road,residential,30,13.03867395,77.5746416,560094
Banglore,Z134,3rd Cross Road,residential,20,13.038061,77.57534845,560094
Banglore,Z160,2nd Cross Road,residential,20,13.0382478,77.57492925,560094
Banglore,Z174,4th Cross Road,residential,20,13.03808965,77.57567145,560094
Banglore,Z178,5th Cross Road,residential,30,13.0385431,77.57597235,560094
Banglore,Z199,2nd G Main Road,residential,30,13.03875155,77.57870585,560094
Banglore,Z200,3rd Cross RMS colony,residential,20,13.0389719,77.57710235,560094
Banglore,Z201,2nd Cross RMS colony,residential,20,13.03942725,77.57677275,560094
Banglore,Z202,Wood Street,residential,20,12.9678825,77.6064016,560051
Banglore,Z162,8th Main Road,secondary,30,13.07363235,77.5667996,560097
Banglore,Z203,Lakshmipura Road,tertiary,40,13.070792,77.5297322,560015
Banglore,Z204,Cunningham Road,primary,40,12.98458375,77.5970489,560052
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.903486,77.4700071,560060
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.94631595,77.46995055,560060
Banglore,-,Unnamed Zone,motorway_link,40,12.90054795,77.4715608,560060
Banglore,Z205,Bellary Road,trunk,60,13.0249884,77.5851073,560032
Banglore,Z206,Ganganagara 5th Main Road,tertiary,30,13.0247957,77.5883048,560032
Banglore,-,Unnamed Zone,residential,30,13.02261425,77.5848756,560032
Banglore,Z207,CBI Road,secondary,40,13.02704875,77.5855828,560024
Banglore,Z185,3rd Main Road,residential,20,13.03253935,77.59047755,560024
Banglore,Z184,2nd Main Road,residential,20,13.03281385,77.59051475,560024
Banglore,Z135,1st Main Road,service,20,13.0330716,77.59098515,560024
Banglore,Z186,5th Main Road,residential,30,13.0319483,77.5904215,560024
Banglore,-,Unnamed Zone,residential,30,13.0275322,77.5868448,560032
Banglore,Z208,Narayan Pillai Street,tertiary,30,12.98592225,77.60915875,560001
Banglore,-,Unnamed Zone,unclassified,25,12.9769194,77.5981878,560001
Banglore,Z209,Lavelle Road,tertiary,30,12.97653145,77.59935615,560001
Banglore,Z210,100 Feet Road,primary,30,13.01236705,77.647525,560043
Banglore,Z149,80 Feet Road,tertiary,50,12.85506045,77.5541419,560108
Banglore,Z211,Church Street,residential,30,12.97433995,77.60767835,560001
Banglore,Z212,Begur Road,secondary,40,12.90703785,77.62877505,560068
Banglore,Z213,Poojari Layout Road,residential,30,13.0257775,77.57688805,560006
Banglore,-,Unnamed Zone,motorway_link,40,12.8994111,77.4720162,560060
Banglore,-,Unnamed Zone,unclassified,25,12.97518905,77.59364395,560001
Banglore,-,Unnamed Zone,unclassified,20,12.97600455,77.5904803,560001
Banglore,Z214,Race Course Road,secondary,30,12.98437825,77.58298375,560001
Banglore,Z215,Nobel Residency Road,residential,40,12.8617144,77.59995235,560076
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.86036445,77.6199177,560100
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.8669957,77.6346195,560114
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.86681005,77.63366285,560100
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.86682805,77.6341626,560100
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.86590155,77.6291778,560100
Banglore,-,Unnamed Zone,tertiary,40,12.8623488,77.64852035,560100
Banglore,-,Unnamed Zone,tertiary,40,12.86208475,77.62275535,560100
Banglore,Z101,Outer Ring Road,trunk,60,12.90652115,77.5759619,560078
Banglore,Z216,Bangalore-Mysore Road,trunk,60,12.9449618,77.5279293,560039
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.8543144,77.60635755,560076
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.85366245,77.5998931,560076
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.85350005,77.5998974,560083
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.85336545,77.59650535,560083
Banglore,Z101,Outer Ring Road,trunk,60,12.939531,77.5328009,560026
Banglore,-,Unnamed Zone,residential,20,12.9149785,77.622042,560068
Banglore,Z178,5th Cross Road,residential,30,12.900183,77.61742745,560076
Banglore,Z174,4th Cross Road,residential,30,12.8998931,77.617362,560076
Banglore,Z134,3rd Cross Road,residential,30,12.899603,77.61729965,560076
Banglore,Z160,2nd Cross Road,residential,30,12.89931265,77.61723395,560076
Banglore,Z217,Bhagat Singh Main Road,residential,40,12.90302385,77.62417035,560068
Banglore,Z218,Viratnagar Main Road,residential,30,12.9026398,77.6224238,560068
Banglore,Z184,2nd Main Road,residential,20,12.9669898,77.67987135,560037
Banglore,Z135,1st Main Road,residential,20,12.9664422,77.682894,560037
Banglore,Z219,7th Cross,residential,20,12.96701595,77.68045885,560037
Banglore,Z220,RMZ Ecoworld Internal Road,secondary,30,12.9285171,77.68474135,560103
Banglore,Z221,NICE Expressway,motorway,80,12.9294184,77.5316709,560039
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.85970485,77.52302755,560109
Banglore,-,Unnamed Zone,motorway_link,40,12.85698865,77.5295222,560083
Banglore,Z221,NICE Expressway,motorway,80,12.92807825,77.5317702,560039
Banglore,Z221,NICE Expressway,motorway,80,12.9161473,77.53141245,560098
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.87932525,77.49461765,560060
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.85980675,77.52228045,560109
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.85999085,77.5223445,560109
Banglore,Z221,NICE Expressway,motorway,80,12.8841604,77.50161725,560062
Banglore,-,Unnamed Zone,motorway_link,40,12.859186,77.52435985,560109
Banglore,Z221,NICE Expressway,motorway,80,12.90782955,77.5279947,560098
Banglore,Z222,Tumkur Road,trunk,60,13.02893335,77.54012785,560022
Banglore,Z223,Slip Road,residential,30,12.9995998,77.6284927,560005
Banglore,Z224,Bangalore - Nelamangala Expressway,motorway,80,13.04926855,77.4954897,560073
Banglore,Z225,Hoodi Main Road,primary,40,12.9850923,77.70823395,560048
Banglore,Z225,Hoodi Main Road,primary,40,12.99212505,77.7159541,560048
Banglore,Z226,Doddaballapur Road,primary,100,13.1065652,77.5818138,560064
Banglore,Z187,1st A Main Road,tertiary,40,13.09898865,77.5848659,560064
Banglore,Z227,YNK Railway Station Road,unclassified,50,13.1031584,77.5920128,560064
Banglore,-,Unnamed Zone,tertiary,30,12.9910711,77.68733625,560016
Banglore,Z228,Studio Road,residential,20,13.0566585,77.6297552,560045
Banglore,Z229,Green Avenue,residential,20,12.97094075,77.71416705,560066
Banglore,Z230,Kundalahalli Main Road,primary,60,12.9814768,77.70855165,560048
Banglore,Z231,Sai Baba Temple Road,tertiary,40,12.9489916,77.71575075,560037
Banglore,Z222,Tumkur Road,trunk,60,13.0288892,77.5398727,560022
Banglore,Z104,Rhenius Street,tertiary,30,12.96366045,77.60109205,560025
Banglore,-,Unnamed Zone,primary,20,12.964979,77.59714615,560001
Banglore,Z104,Rhenius Street,tertiary,30,12.9603155,77.6014243,560025
Banglore,Z115,Richmond Road,primary,20,12.9651498,77.59941145,560001
Banglore,-,Unnamed Zone,primary,20,12.96498405,77.59641665,560001
Banglore,Z232,Outer Ring Road Underpass,trunk,50,12.9063192,77.58417855,560078
Banglore,Z101,Outer Ring Road,trunk,60,12.9063631,77.5876409,560078
Banglore,Z101,Outer Ring Road,trunk,50,12.90644865,77.57316855,560111
Banglore,-,Unnamed Zone,trunk_link,40,12.90626195,77.58746675,560078
Banglore,Z232,Outer Ring Road Underpass,trunk,50,12.9063037,77.58569745,560078
Banglore,Z168,Hosur Road,primary,60,12.93442275,77.61224785,560029
Banglore,-,Unnamed Zone,primary_link,30,12.93201575,77.61335845,560029
Banglore,-,Unnamed Zone,service,10,12.934596,77.61210225,560029
Banglore,Z171,1st Cross Road,residential,30,13.0325276,77.57598865,560064
Banglore,Z185,3rd Main Road,residential,30,13.03218135,77.57603405,560094
Banglore,-,Unnamed Zone,residential,20,12.9925409,77.7121795,560048
Banglore,Z233,2nd Road,secondary,60,12.9770416,77.7217704,560066
Banglore,Z233,2nd Road,secondary,60,12.9780767,77.7120429,560048
Banglore,Z234,7th Road,tertiary,30,12.98017425,77.72723735,560066
Banglore,Z234,7th Road,tertiary,30,12.980431,77.7218974,560066
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.9040223,77.469817,560060
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.9036648,77.47014225,560060
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.9068553,77.4687714,560060
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.90613575,77.4692191,560060
Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.90774375,77.4684428,560060
Banglore,Z216,Bangalore-Mysore Road,trunk,60,12.91282755,77.4851976,560060
Banglore,Z117,NICE Peripheral Ring Road,motorway,60,12.90695795,77.46890375,560060
Banglore,Z235,Holiday Village Road,tertiary,40,12.84391095,77.5417348,560083
Banglore,Z235,Holiday Village Road,tertiary,40,12.86240575,77.5429952,560062
Banglore,Z235,Holiday Village Road,tertiary,40,12.85345265,77.5420386,560062
Banglore,-,Unnamed Zone,tertiary,40,12.9684643,77.7016545,560037
Banglore,-,Unnamed Zone,residential,30,12.97414545,77.65179925,560075
Banglore,Z211,Church Street,residential,30,12.9758465,77.65276015,560075
Banglore,Z236,9th Cross Road,residential,30,12.951031,77.715184,560037
Banglore,Z237,Nisarga Layout 1st Main Road,residential,30,12.9696371,77.69759705,560037
Banglore,Z198,6th Main Road,residential,30,12.97123405,77.69766585,560037
Banglore,Z184,2nd Main Road,residential,15,12.9080915,77.6867513,560035
Banglore,Z108,4th Main Road,residential,15,12.90414945,77.6862069,560035
Banglore,Z185,3rd Main Road,residential,15,12.90439215,77.68663035,560035
Banglore,Z197,7th Cross Road,residential,15,12.90562575,77.6864547,560035
Banglore,Z160,2nd Cross Road,residential,15,12.90861975,77.6870243,560035
Banglore,Z134,3rd Cross Road,residential,15,12.90814675,77.68683145,560035
Banglore,Z174,4th Cross Road,residential,15,12.9076536,77.68701755,560035
Banglore,Z174,4th Cross Road,residential,15,12.90765115,77.6865022,560035
Banglore,Z238,Electronic City Elevated Expressway,motorway,60,12.84685515,77.67010175,560100
Banglore,Z239,Magadi Road Exit,motorway_link,50,12.9927066,77.47305005,560091
Banglore,Z240,Margosa Road,primary,50,13.0078741,77.56917935,560055
Banglore,Z209,Lavelle Road,tertiary,30,12.9711781,77.59773595,560001
Banglore,Z101,Outer Ring Road,trunk,50,12.96497655,77.51231855,560072
Banglore,-,Unnamed Zone,service,25,12.92401285,77.66600215,560102
Banglore,Z198,6th Main Road,residential,25,12.9264822,77.66209065,560102
Banglore,Z135,1st Main Road,residential,30,12.92651245,77.5544959,560085
Banglore,-,Unnamed Zone,service,30,12.9024002,77.6315259,560068
Banglore,-,Unnamed Zone,service,30,12.9011367,77.6324065,560068
Banglore,-,Unnamed Zone,service,20,12.90130415,77.63054725,560068
Banglore,Z241,Rainbow Residency Main Road,residential,25,12.90862225,77.6837481,560035
Banglore,Z242,6th Avenue,residential,25,12.9071878,77.6815771,560035
Banglore,Z243,9th Avenue,residential,25,12.90585585,77.6821677,560035
Banglore,Z244,5th Avenue,residential,25,12.9076371,77.68224335,560035
Banglore,Z245,7th Avenue,residential,25,12.9065001,77.68215195,560035
Banglore,Z246,4th Avenue,residential,25,12.90826095,77.6824822,560035
Banglore,Z247,8th Avenue,residential,25,12.90586045,77.6821107,560035
Banglore,Z248,11th Avenue,residential,25,12.9052818,77.68211845,560035
Banglore,Z249,10th Avenue,residential,25,12.9052862,77.68205465,560035
Banglore,Z250,14th Avenue,residential,25,12.9043525,77.6820023,560035
Banglore,Z251,13th Avenue,residential,25,12.9048228,77.6820805,560035
Banglore,Z252,12th Avenue,residential,25,12.9048257,77.6820223,560035
Banglore,Z253,19th Avenue,residential,25,12.9043451,77.68204795,560035
Banglore,Z185,3rd Main Road,residential,15,12.9067102,77.6862413,560035
Banglore,-,Unnamed Zone,unclassified,20,12.9346634,77.6950018,560103
Banglore,-,Unnamed Zone,unclassified,20,12.9356685,77.69503145,560103
Banglore,-,Unnamed Zone,unclassified,30,12.9368522,77.6937838,560103
Banglore,-,Unnamed Zone,unclassified,30,12.93657805,77.69264595,560103
Banglore,-,Unnamed Zone,unclassified,30,12.9335307,77.69491365,560103
Banglore,Z254,M Viswesvaraya Road,tertiary,50,12.8927391,77.59938855,560076
Banglore,-,Unnamed Zone,service,30,12.92948195,77.684427,560103
Banglore,Z255,6th Cross Road,residential,20,12.96691725,77.6807361,560037
Banglore,Z256,G. R. Tech Park Road,residential,30,12.983946,77.74337765,560066
Banglore,-,Unnamed Zone,unclassified,20,12.9632987,77.72452385,560037
Banglore,Z135,1st Main Road,secondary,40,12.9863721,77.73165025,560066
Banglore,-,Unnamed Zone,residential,36,13.0786735,77.56085995,560097
Banglore,-,Unnamed Zone,residential,20,13.0787225,77.5595127,560097
Banglore,-,Unnamed Zone,residential,40,13.07805595,77.55906075,560097
Banglore,-,Unnamed Zone,residential,30,13.08065425,77.5604556,560097
Banglore,-,Unnamed Zone,residential,45,13.07956235,77.5594674,560097
Banglore,Z257,Field Marshal Cariappa Road,primary,30,12.9721036,77.6073641,560025
Banglore,Z258,Freesia Blvd,residential,20,12.92125255,77.67422615,560103
Banglore,Z259,Lane 11,residential,30,12.9220403,77.6945727,560103
Banglore,Z260,Lane 1,residential,30,12.9210099,77.68935915,560103
Banglore,Z261,Lane 6,residential,30,12.9225881,77.69172905,560103
Banglore,Z262,Lane 5,residential,30,12.922031,77.69182445,560103
Banglore,Z263,Lane 9,residential,30,12.9219502,77.69420445,560103
Banglore,Z264,Lane 2,residential,30,12.9209871,77.6898936,560103
Banglore,Z265,Lane 8,residential,30,12.92309625,77.69294235,560103
Banglore,Z266,Lane 7,residential,30,12.92198905,77.69305175,560103
Banglore,Z267,Lane 10,residential,30,12.9230663,77.69406,560103
Banglore,Z268,Lane 3,residential,30,12.92097115,77.69046975,560103
Banglore,Z269,Lane 4,residential,30,12.92096645,77.6910632,560103
Banglore,Z266,Lane 7,residential,30,12.92308535,77.6923478,560103
Banglore,Z265,Lane 8,residential,30,12.9219682,77.6936502,560103
Banglore,Z263,Lane 9,residential,30,12.9230706,77.6935185,560103
Banglore,Z168,Hosur Road,primary,60,12.94999215,77.6057813,560030
Banglore,-,Unnamed Zone,residential,20,12.91425585,77.68396015,560035
Banglore,Z270,Trinity Church Road,secondary,30,12.96672695,77.62056085,560007
Banglore,Z271,Palace Guttahalli Main Road,tertiary,40,12.99905915,77.581488,560003
Banglore,Z171,1st Cross Road,residential,30,13.0261556,77.5799453,560006
Banglore,Z272,Eidgah Road,residential,20,12.9422381,77.7364237,560087
Banglore,Z160,2nd Cross Road,residential,20,12.94214365,77.74577615,560087
Banglore,Z273,Siddapura Road,secondary,60,12.94852625,77.5930606,560027
Banglore,-,Unnamed Zone,residential,20,12.9550504,77.6912829,560037
Banglore,Z274,Lane D,residential,20,12.96123695,77.7253798,560037
Banglore,Z131,Richmond Circle Flyover,primary,30,12.96218885,77.59462455,560027
Banglore,Z131,Richmond Circle Flyover,primary,30,12.9623411,77.5925363,560027
Banglore,Z275,Commissariat Road,secondary,30,12.9704095,77.61028745,560025
Banglore,Z131,Richmond Circle Flyover,primary,30,12.96372785,77.5962325,560027
Banglore,Z276,Kristal Jasper Road,residential,20,12.90011325,77.6732373,560103
Banglore,-,Unnamed Zone,service,20,12.92300085,77.5027532,560059
